1379: 0.364608, 0.359892 avg, 0.001000 rate, 1.964456 seconds, 11032 images
1380: 0.188128, 0.342716 avg, 0.001000 rate, 1.959164 seconds, 11040 images
1381: 0.258958, 0.334340 avg, 0.001000 rate, 1.331833 seconds, 11048 images
1382: 0.260316, 0.326938 avg, 0.001000 rate, 1.425762 seconds, 11056 images
1383: 0.471351, 0.341379 avg, 0.001000 rate, 1.425299 seconds, 11064 images
1384: 0.470203, 0.354261 avg, 0.001000 rate, 1.420817 seconds, 11072 images
1385: 0.308265, 0.349662 avg, 0.001000 rate, 1.424194 seconds, 11080 images
1386: 1.698334, 0.484529 avg, 0.001000 rate, 1.423656 seconds, 11088 images
1387: 0.971985, 0.533275 avg, 0.001000 rate, 1.421973 seconds, 11096 images
1388: 0.273376, 0.507285 avg, 0.001000 rate, 1.421936 seconds, 11104 images
1389: 0.228966, 0.479453 avg, 0.001000 rate, 1.423146 seconds, 11112 images
1390: 0.193190, 0.450827 avg, 0.001000 rate, 1.421843 seconds, 11120 images
1391: 0.217654, 0.427509 avg, 0.001000 rate, 1.683512 seconds, 11128 images
1392: 0.161408, 0.400899 avg, 0.001000 rate, 1.793436 seconds, 11136 images
1393: 0.160459, 0.376855 avg, 0.001000 rate, 1.788519 seconds, 11144 images
1394: 0.187562, 0.357926 avg, 0.001000 rate, 1.792184 seconds, 11152 images
1395: 0.698823, 0.392016 avg, 0.001000 rate, 1.787516 seconds, 11160 images
1396: 0.150076, 0.367822 avg, 0.001000 rate, 1.790875 seconds, 11168 images
1397: 0.213294, 0.352369 avg, 0.001000 rate, 1.792568 seconds, 11176 images
1398: 0.201635, 0.337296 avg, 0.001000 rate, 1.787331 seconds, 11184 images
1399: 0.471071, 0.350673 avg, 0.001000 rate, 1.791667 seconds, 11192 images
1400: 0.101892, 0.325795 avg, 0.001000 rate, 1.792346 seconds, 11200 images
1401: 0.237309, 0.316946 avg, 0.001000 rate, 1.841800 seconds, 11208 images
1402: 0.270796, 0.312331 avg, 0.001000 rate, 1.960302 seconds, 11216 images
1403: 0.113006, 0.292399 avg, 0.001000 rate, 1.964064 seconds, 11224 images
1404: 0.195792, 0.282738 avg, 0.001000 rate, 1.956834 seconds, 11232 images
1405: 0.113339, 0.265798 avg, 0.001000 rate, 1.963055 seconds, 11240 images
1406: 0.480459, 0.287264 avg, 0.001000 rate, 1.961163 seconds, 11248 images
1407: 0.150232, 0.273561 avg, 0.001000 rate, 1.958560 seconds, 11256 images
1408: 0.235371, 0.269742 avg, 0.001000 rate, 1.960387 seconds, 11264 images
1409: 0.233579, 0.266126 avg, 0.001000 rate, 1.962088 seconds, 11272 images
1410: 0.133879, 0.252901 avg, 0.001000 rate, 1.961072 seconds, 11280 images
1411: 0.239591, 0.251570 avg, 0.001000 rate, 2.701899 seconds, 11288 images
1412: 0.415167, 0.267930 avg, 0.001000 rate, 2.866895 seconds, 11296 images
1413: 0.255895, 0.266726 avg, 0.001000 rate, 2.864396 seconds, 11304 images
1414: 0.257319, 0.265786 avg, 0.001000 rate, 2.869388 seconds, 11312 images
1415: 0.338312, 0.273038 avg, 0.001000 rate, 2.870001 seconds, 11320 images
1416: 0.375566, 0.283291 avg, 0.001000 rate, 2.861791 seconds, 11328 images
1417: 0.363231, 0.291285 avg, 0.001000 rate, 2.863557 seconds, 11336 images
1418: 0.236373, 0.285794 avg, 0.001000 rate, 2.869537 seconds, 11344 images
1419: 0.352944, 0.292509 avg, 0.001000 rate, 2.865181 seconds, 11352 images
1420: 0.232212, 0.286479 avg, 0.001000 rate, 2.867810 seconds, 11360 images
1421: 0.302490, 0.288080 avg, 0.001000 rate, 1.090318 seconds, 11368 images
1422: 0.423169, 0.301589 avg, 0.001000 rate, 1.170199 seconds, 11376 images
1423: 0.309770, 0.302407 avg, 0.001000 rate, 1.168140 seconds, 11384 images
1424: 0.452442, 0.317411 avg, 0.001000 rate, 1.165276 seconds, 11392 images
1425: 0.314381, 0.317108 avg, 0.001000 rate, 1.169217 seconds, 11400 images
1426: 0.747918, 0.360189 avg, 0.001000 rate, 1.169955 seconds, 11408 images
1427: 0.362275, 0.360397 avg, 0.001000 rate, 1.166437 seconds, 11416 images
1428: 0.337810, 0.358139 avg, 0.001000 rate, 1.169011 seconds, 11424 images
1429: 0.152947, 0.337619 avg, 0.001000 rate, 1.166356 seconds, 11432 images
1430: 0.296514, 0.333509 avg, 0.001000 rate, 1.165580 seconds, 11440 images
1431: 0.840754, 0.384233 avg, 0.001000 rate, 2.864608 seconds, 11448 images
1432: 0.704652, 0.416275 avg, 0.001000 rate, 3.041548 seconds, 11456 images
1433: 0.284680, 0.403116 avg, 0.001000 rate, 3.038669 seconds, 11464 images
1434: 0.402068, 0.403011 avg, 0.001000 rate, 3.040418 seconds, 11472 images
1435: 0.408129, 0.403523 avg, 0.001000 rate, 3.030863 seconds, 11480 images
1436: 0.445431, 0.407714 avg, 0.001000 rate, 3.037562 seconds, 11488 images
1437: 0.339277, 0.400870 avg, 0.001000 rate, 3.041103 seconds, 11496 images
1438: 0.485520, 0.409335 avg, 0.001000 rate, 3.041225 seconds, 11504 images
1439: 0.432140, 0.411616 avg, 0.001000 rate, 3.034878 seconds, 11512 images
1440: 0.391218, 0.409576 avg, 0.001000 rate, 3.038780 seconds, 11520 images
1441: 0.385735, 0.407192 avg, 0.001000 rate, 2.868526 seconds, 11528 images
1442: 0.307430, 0.397216 avg, 0.001000 rate, 3.035738 seconds, 11536 images
1443: 0.230393, 0.380533 avg, 0.001000 rate, 3.039540 seconds, 11544 images
1444: 0.499504, 0.392430 avg, 0.001000 rate, 3.026985 seconds, 11552 images
1445: 0.458614, 0.399049 avg, 0.001000 rate, 3.037562 seconds, 11560 images
1446: 0.243166, 0.383460 avg, 0.001000 rate, 3.038582 seconds, 11568 images
1447: 0.448621, 0.389977 avg, 0.001000 rate, 3.036300 seconds, 11576 images
1448: 0.328173, 0.383796 avg, 0.001000 rate, 3.036571 seconds, 11584 images
1449: 0.505185, 0.395935 avg, 0.001000 rate, 3.032156 seconds, 11592 images
1450: 0.476736, 0.404015 avg, 0.001000 rate, 3.034984 seconds, 11600 images
1451: 0.265328, 0.390146 avg, 0.001000 rate, 1.994808 seconds, 11608 images
1452: 0.514422, 0.402574 avg, 0.001000 rate, 2.118819 seconds, 11616 images
1453: 0.305816, 0.392898 avg, 0.001000 rate, 2.111377 seconds, 11624 images
1454: 0.407717, 0.394380 avg, 0.001000 rate, 2.116045 seconds, 11632 images
1455: 0.146856, 0.369628 avg, 0.001000 rate, 2.118954 seconds, 11640 images
1456: 0.262457, 0.358911 avg, 0.001000 rate, 2.113517 seconds, 11648 images
1457: 0.249113, 0.347931 avg, 0.001000 rate, 2.118435 seconds, 11656 images
1458: 0.358026, 0.348940 avg, 0.001000 rate, 2.117941 seconds, 11664 images
1459: 0.119611, 0.326007 avg, 0.001000 rate, 2.111435 seconds, 11672 images
1460: 0.070484, 0.300455 avg, 0.001000 rate, 2.116094 seconds, 11680 images
1461: 0.240484, 0.294458 avg, 0.001000 rate, 1.682230 seconds, 11688 images
1462: 0.320399, 0.297052 avg, 0.001000 rate, 1.788664 seconds, 11696 images
1463: 1.010342, 0.368381 avg, 0.001000 rate, 1.791695 seconds, 11704 images
1464: 0.346887, 0.366232 avg, 0.001000 rate, 1.790179 seconds, 11712 images
1465: 0.309505, 0.360559 avg, 0.001000 rate, 1.787131 seconds, 11720 images
1466: 0.435059, 0.368009 avg, 0.001000 rate, 1.789529 seconds, 11728 images
1467: 0.247865, 0.355995 avg, 0.001000 rate, 1.786888 seconds, 11736 images
1468: 0.674449, 0.387840 avg, 0.001000 rate, 1.791371 seconds, 11744 images
1469: 0.269407, 0.375997 avg, 0.001000 rate, 1.792473 seconds, 11752 images
1470: 0.199764, 0.358373 avg, 0.001000 rate, 1.788344 seconds, 11760 images
1471: 0.742498, 0.396786 avg, 0.001000 rate, 2.867932 seconds, 11768 images
1472: 0.503016, 0.407409 avg, 0.001000 rate, 3.034035 seconds, 11776 images
1473: 0.381349, 0.404803 avg, 0.001000 rate, 3.037184 seconds, 11784 images
1474: 0.400949, 0.404417 avg, 0.001000 rate, 3.038880 seconds, 11792 images
1475: 0.375383, 0.401514 avg, 0.001000 rate, 3.038566 seconds, 11800 images
1476: 0.331589, 0.394522 avg, 0.001000 rate, 3.028221 seconds, 11808 images
1477: 0.331054, 0.388175 avg, 0.001000 rate, 3.033877 seconds, 11816 images
1478: 0.476769, 0.397034 avg, 0.001000 rate, 3.038754 seconds, 11824 images
1479: 0.465056, 0.403836 avg, 0.001000 rate, 3.036969 seconds, 11832 images
1480: 0.367290, 0.400182 avg, 0.001000 rate, 3.039576 seconds, 11840 images
1481: 0.440228, 0.404186 avg, 0.001000 rate, 2.695413 seconds, 11848 images
1482: 0.305238, 0.394292 avg, 0.001000 rate, 2.866224 seconds, 11856 images
1483: 0.207053, 0.375568 avg, 0.001000 rate, 2.870894 seconds, 11864 images
1484: 0.351246, 0.373136 avg, 0.001000 rate, 2.870692 seconds, 11872 images
1485: 0.322604, 0.368082 avg, 0.001000 rate, 2.863455 seconds, 11880 images
1486: 0.134564, 0.344731 avg, 0.001000 rate, 2.865464 seconds, 11888 images
1487: 0.414862, 0.351744 avg, 0.001000 rate, 2.870216 seconds, 11896 images
1488: 0.258722, 0.342441 avg, 0.001000 rate, 2.866081 seconds, 11904 images
1489: 0.208341, 0.329031 avg, 0.001000 rate, 2.868394 seconds, 11912 images
1490: 0.184640, 0.314592 avg, 0.001000 rate, 2.863654 seconds, 11920 images
1491: 0.261534, 0.309287 avg, 0.001000 rate, 1.847886 seconds, 11928 images
1492: 0.219073, 0.300265 avg, 0.001000 rate, 1.967182 seconds, 11936 images
1493: 0.189253, 0.289164 avg, 0.001000 rate, 1.960846 seconds, 11944 images
1494: 0.485182, 0.308766 avg, 0.001000 rate, 1.966195 seconds, 11952 images
1495: 0.221697, 0.300059 avg, 0.001000 rate, 1.969113 seconds, 11960 images
1496: 0.219207, 0.291974 avg, 0.001000 rate, 1.960083 seconds, 11968 images
1497: 0.107710, 0.273547 avg, 0.001000 rate, 1.962277 seconds, 11976 images
1498: 0.071324, 0.253325 avg, 0.001000 rate, 1.966838 seconds, 11984 images
1499: 0.225428, 0.250535 avg, 0.001000 rate, 1.962516 seconds, 11992 images
1500: 0.157630, 0.241245 avg, 0.001000 rate, 1.966345 seconds, 12000 images
1501: 0.161437, 0.233264 avg, 0.001000 rate, 1.847179 seconds, 12008 images
1502: 0.269250, 0.236863 avg, 0.001000 rate, 1.954318 seconds, 12016 images
1503: 0.189635, 0.232140 avg, 0.001000 rate, 1.959001 seconds, 12024 images
1504: 0.208646, 0.229790 avg, 0.001000 rate, 1.962984 seconds, 12032 images
1505: 0.198452, 0.226657 avg, 0.001000 rate, 1.959371 seconds, 12040 images
1506: 0.109542, 0.214945 avg, 0.001000 rate, 1.961806 seconds, 12048 images
1507: 0.306621, 0.224113 avg, 0.001000 rate, 1.963482 seconds, 12056 images
1508: 0.145978, 0.216299 avg, 0.001000 rate, 1.957444 seconds, 12064 images
1509: 0.137099, 0.208379 avg, 0.001000 rate, 1.959688 seconds, 12072 images
1510: 0.149582, 0.202499 avg, 0.001000 rate, 1.963104 seconds, 12080 images
1511: 0.403264, 0.222576 avg, 0.001000 rate, 1.091741 seconds, 12088 images
1512: 0.303345, 0.230653 avg, 0.001000 rate, 1.168799 seconds, 12096 images
1513: 0.250192, 0.232607 avg, 0.001000 rate, 1.164946 seconds, 12104 images
1514: 0.384986, 0.247845 avg, 0.001000 rate, 1.168463 seconds, 12112 images
1515: 0.307897, 0.253850 avg, 0.001000 rate, 1.167035 seconds, 12120 images
1516: 0.216458, 0.250111 avg, 0.001000 rate, 1.165276 seconds, 12128 images
1517: 0.217616, 0.246861 avg, 0.001000 rate, 1.170549 seconds, 12136 images
1518: 0.443195, 0.266495 avg, 0.001000 rate, 1.166543 seconds, 12144 images
1519: 0.256929, 0.265538 avg, 0.001000 rate, 1.165427 seconds, 12152 images
1520: 0.145398, 0.253524 avg, 0.001000 rate, 1.169831 seconds, 12160 images
1521: 0.777707, 0.305942 avg, 0.001000 rate, 1.997753 seconds, 12168 images
1522: 0.438319, 0.319180 avg, 0.001000 rate, 2.113632 seconds, 12176 images
1523: 0.557563, 0.343018 avg, 0.001000 rate, 2.119704 seconds, 12184 images
1524: 0.320060, 0.340723 avg, 0.001000 rate, 2.118489 seconds, 12192 images
1525: 0.252953, 0.331946 avg, 0.001000 rate, 2.115668 seconds, 12200 images
1526: 0.194325, 0.318184 avg, 0.001000 rate, 2.118140 seconds, 12208 images
1527: 0.178993, 0.304265 avg, 0.001000 rate, 2.120191 seconds, 12216 images
1528: 0.208785, 0.294717 avg, 0.001000 rate, 2.114586 seconds, 12224 images
1529: 0.274426, 0.292688 avg, 0.001000 rate, 2.122357 seconds, 12232 images
1530: 0.196253, 0.283044 avg, 0.001000 rate, 2.114105 seconds, 12240 images
1531: 0.750701, 0.329810 avg, 0.001000 rate, 0.963444 seconds, 12248 images
1532: 0.474354, 0.344264 avg, 0.001000 rate, 1.031913 seconds, 12256 images
1533: 0.467341, 0.356572 avg, 0.001000 rate, 1.030054 seconds, 12264 images
1534: 0.317965, 0.352711 avg, 0.001000 rate, 1.034318 seconds, 12272 images
1535: 0.464245, 0.363865 avg, 0.001000 rate, 1.033065 seconds, 12280 images
1536: 0.474603, 0.374938 avg, 0.001000 rate, 1.029005 seconds, 12288 images
1537: 0.450664, 0.382511 avg, 0.001000 rate, 1.033815 seconds, 12296 images
1538: 0.322206, 0.376480 avg, 0.001000 rate, 1.034666 seconds, 12304 images
1539: 1.518452, 0.490678 avg, 0.001000 rate, 1.028194 seconds, 12312 images
1540: 0.381066, 0.479716 avg, 0.001000 rate, 1.034645 seconds, 12320 images
1541: 0.193341, 0.451079 avg, 0.001000 rate, 1.475217 seconds, 12328 images
1542: 0.309885, 0.436959 avg, 0.001000 rate, 1.572387 seconds, 12336 images
1543: 0.159046, 0.409168 avg, 0.001000 rate, 1.573983 seconds, 12344 images
1544: 0.266081, 0.394859 avg, 0.001000 rate, 1.576440 seconds, 12352 images
1545: 0.343278, 0.389701 avg, 0.001000 rate, 1.571959 seconds, 12360 images
1546: 0.186717, 0.369403 avg, 0.001000 rate, 1.573715 seconds, 12368 images
1547: 0.185777, 0.351040 avg, 0.001000 rate, 1.575726 seconds, 12376 images
1548: 0.650948, 0.381031 avg, 0.001000 rate, 1.569714 seconds, 12384 images
1549: 0.240540, 0.366982 avg, 0.001000 rate, 1.571670 seconds, 12392 images
1550: 0.362146, 0.366498 avg, 0.001000 rate, 1.575223 seconds, 12400 images
1551: 0.229692, 0.352818 avg, 0.001000 rate, 2.331990 seconds, 12408 images
1552: 0.194392, 0.336975 avg, 0.001000 rate, 2.477355 seconds, 12416 images
1553: 0.336766, 0.336954 avg, 0.001000 rate, 2.477720 seconds, 12424 images
1554: 0.292865, 0.332545 avg, 0.001000 rate, 2.468341 seconds, 12432 images
1555: 0.394181, 0.338709 avg, 0.001000 rate, 2.472387 seconds, 12440 images
1556: 0.261392, 0.330977 avg, 0.001000 rate, 2.471690 seconds, 12448 images
1557: 0.155995, 0.313479 avg, 0.001000 rate, 2.477076 seconds, 12456 images
1558: 0.232826, 0.305414 avg, 0.001000 rate, 2.476791 seconds, 12464 images
1559: 0.646548, 0.339527 avg, 0.001000 rate, 2.471026 seconds, 12472 images
1560: 0.265853, 0.332160 avg, 0.001000 rate, 2.472759 seconds, 12480 images
1561: 0.318900, 0.330834 avg, 0.001000 rate, 0.965626 seconds, 12488 images
1562: 0.521352, 0.349886 avg, 0.001000 rate, 1.029304 seconds, 12496 images
1563: 0.217407, 0.336638 avg, 0.001000 rate, 1.032069 seconds, 12504 images
1564: 0.693327, 0.372307 avg, 0.001000 rate, 1.031241 seconds, 12512 images
1565: 0.307845, 0.365860 avg, 0.001000 rate, 1.031627 seconds, 12520 images
1566: 1.774818, 0.506756 avg, 0.001000 rate, 1.033555 seconds, 12528 images
1567: 0.466950, 0.502776 avg, 0.001000 rate, 1.033384 seconds, 12536 images
1568: 0.580673, 0.510565 avg, 0.001000 rate, 1.028268 seconds, 12544 images
1569: 0.477800, 0.507289 avg, 0.001000 rate, 1.033156 seconds, 12552 images
1570: 0.363750, 0.492935 avg, 0.001000 rate, 1.031750 seconds, 12560 images
1571: 0.411823, 0.484824 avg, 0.001000 rate, 2.333512 seconds, 12568 images
1572: 0.205551, 0.456896 avg, 0.001000 rate, 2.478947 seconds, 12576 images
1573: 0.410012, 0.452208 avg, 0.001000 rate, 2.476944 seconds, 12584 images
1574: 0.191548, 0.426142 avg, 0.001000 rate, 2.469934 seconds, 12592 images
1575: 0.334736, 0.417001 avg, 0.001000 rate, 2.472744 seconds, 12600 images
1576: 0.304438, 0.405745 avg, 0.001000 rate, 2.477581 seconds, 12608 images
1577: 0.287676, 0.393938 avg, 0.001000 rate, 2.473423 seconds, 12616 images
1578: 0.263280, 0.380872 avg, 0.001000 rate, 2.476198 seconds, 12624 images
1579: 0.245079, 0.367293 avg, 0.001000 rate, 2.473353 seconds, 12632 images
1580: 0.273310, 0.357895 avg, 0.001000 rate, 2.477618 seconds, 12640 images
1581: 0.165931, 0.338698 avg, 0.001000 rate, 1.849215 seconds, 12648 images
1582: 0.155445, 0.320373 avg, 0.001000 rate, 1.960312 seconds, 12656 images
1583: 0.110255, 0.299361 avg, 0.001000 rate, 1.963614 seconds, 12664 images
1584: 0.140269, 0.283452 avg, 0.001000 rate, 1.964311 seconds, 12672 images
1585: 0.304221, 0.285529 avg, 0.001000 rate, 1.955166 seconds, 12680 images
1586: 0.171082, 0.274084 avg, 0.001000 rate, 1.960264 seconds, 12688 images
1587: 0.216893, 0.268365 avg, 0.001000 rate, 1.964355 seconds, 12696 images
1588: 0.123084, 0.253837 avg, 0.001000 rate, 1.962249 seconds, 12704 images
1589: 0.124777, 0.240931 avg, 0.001000 rate, 1.963331 seconds, 12712 images
1590: 0.162094, 0.233047 avg, 0.001000 rate, 1.962859 seconds, 12720 images
1591: 0.117899, 0.221533 avg, 0.001000 rate, 2.693053 seconds, 12728 images
1592: 0.167502, 0.216130 avg, 0.001000 rate, 2.864179 seconds, 12736 images
1593: 0.230878, 0.217604 avg, 0.001000 rate, 2.866470 seconds, 12744 images
1594: 0.214767, 0.217321 avg, 0.001000 rate, 2.866983 seconds, 12752 images
1595: 0.189534, 0.214542 avg, 0.001000 rate, 2.866351 seconds, 12760 images
1596: 0.111094, 0.204197 avg, 0.001000 rate, 2.860392 seconds, 12768 images
1597: 0.215785, 0.205356 avg, 0.001000 rate, 2.863172 seconds, 12776 images
1598: 0.296785, 0.214499 avg, 0.001000 rate, 2.868760 seconds, 12784 images
1599: 0.216639, 0.214713 avg, 0.001000 rate, 2.867385 seconds, 12792 images
1600: 0.326945, 0.225936 avg, 0.001000 rate, 2.862301 seconds, 12800 images
1601: 0.181429, 0.221485 avg, 0.001000 rate, 1.677906 seconds, 12808 images
1602: 0.318898, 0.231227 avg, 0.001000 rate, 1.785842 seconds, 12816 images
1603: 0.183728, 0.226477 avg, 0.001000 rate, 1.790211 seconds, 12824 images
1604: 0.269960, 0.230825 avg, 0.001000 rate, 1.789081 seconds, 12832 images
1605: 0.391427, 0.246885 avg, 0.001000 rate, 1.785956 seconds, 12840 images
1606: 0.344350, 0.256632 avg, 0.001000 rate, 1.790382 seconds, 12848 images
1607: 0.124899, 0.243458 avg, 0.001000 rate, 1.790101 seconds, 12856 images
1608: 0.177199, 0.236832 avg, 0.001000 rate, 1.786243 seconds, 12864 images
1609: 0.133196, 0.226469 avg, 0.001000 rate, 1.790466 seconds, 12872 images
1610: 0.114660, 0.215288 avg, 0.001000 rate, 1.790519 seconds, 12880 images
1611: 0.206383, 0.214397 avg, 0.001000 rate, 1.994394 seconds, 12888 images
1612: 0.287493, 0.221707 avg, 0.001000 rate, 2.117492 seconds, 12896 images
1613: 0.153887, 0.214925 avg, 0.001000 rate, 2.113951 seconds, 12904 images
1614: 0.249199, 0.218352 avg, 0.001000 rate, 2.114880 seconds, 12912 images
1615: 0.316312, 0.228148 avg, 0.001000 rate, 2.118410 seconds, 12920 images
1616: 0.189698, 0.224303 avg, 0.001000 rate, 2.119568 seconds, 12928 images
1617: 0.256864, 0.227559 avg, 0.001000 rate, 2.112914 seconds, 12936 images
1618: 0.116284, 0.216432 avg, 0.001000 rate, 2.118317 seconds, 12944 images
1619: 0.133448, 0.208133 avg, 0.001000 rate, 2.113517 seconds, 12952 images
1620: 0.188274, 0.206148 avg, 0.001000 rate, 2.116009 seconds, 12960 images
1621: 0.263752, 0.211908 avg, 0.001000 rate, 1.093247 seconds, 12968 images
1622: 0.164647, 0.207182 avg, 0.001000 rate, 1.168766 seconds, 12976 images
1623: 0.156585, 0.202122 avg, 0.001000 rate, 1.168231 seconds, 12984 images
1624: 0.150368, 0.196947 avg, 0.001000 rate, 1.170046 seconds, 12992 images
1625: 0.226005, 0.199853 avg, 0.001000 rate, 1.166428 seconds, 13000 images
1626: 0.208162, 0.200684 avg, 0.001000 rate, 1.170971 seconds, 13008 images
1627: 0.161046, 0.196720 avg, 0.001000 rate, 1.169536 seconds, 13016 images
1628: 0.303359, 0.207384 avg, 0.001000 rate, 1.165034 seconds, 13024 images
1629: 0.279472, 0.214593 avg, 0.001000 rate, 1.168762 seconds, 13032 images
1630: 0.267933, 0.219927 avg, 0.001000 rate, 1.170468 seconds, 13040 images
1631: 0.305493, 0.228483 avg, 0.001000 rate, 1.992027 seconds, 13048 images
1632: 0.172914, 0.222926 avg, 0.001000 rate, 2.118195 seconds, 13056 images
1633: 0.231906, 0.223824 avg, 0.001000 rate, 2.118264 seconds, 13064 images
1634: 0.115341, 0.212976 avg, 0.001000 rate, 2.115789 seconds, 13072 images
1635: 0.138010, 0.205479 avg, 0.001000 rate, 2.116533 seconds, 13080 images
1636: 0.125942, 0.197526 avg, 0.001000 rate, 2.120471 seconds, 13088 images
1637: 0.309753, 0.208748 avg, 0.001000 rate, 2.113800 seconds, 13096 images
1638: 0.221651, 0.210039 avg, 0.001000 rate, 2.118386 seconds, 13104 images
1639: 0.154852, 0.204520 avg, 0.001000 rate, 2.116864 seconds, 13112 images
1640: 0.225853, 0.206653 avg, 0.001000 rate, 2.114832 seconds, 13120 images
1641: 0.225574, 0.208545 avg, 0.001000 rate, 1.995089 seconds, 13128 images
1642: 0.263399, 0.214031 avg, 0.001000 rate, 2.118421 seconds, 13136 images
1643: 0.204659, 0.213093 avg, 0.001000 rate, 2.115588 seconds, 13144 images
1644: 0.157558, 0.207540 avg, 0.001000 rate, 2.116389 seconds, 13152 images
1645: 0.097071, 0.196493 avg, 0.001000 rate, 2.120760 seconds, 13160 images
1646: 0.068223, 0.183666 avg, 0.001000 rate, 2.112514 seconds, 13168 images
1647: 0.987547, 0.264054 avg, 0.001000 rate, 2.116249 seconds, 13176 images
1648: 0.171872, 0.254836 avg, 0.001000 rate, 2.117728 seconds, 13184 images
1649: 0.204517, 0.249804 avg, 0.001000 rate, 2.119329 seconds, 13192 images
1650: 0.065082, 0.231332 avg, 0.001000 rate, 2.120085 seconds, 13200 images
1651: 0.097119, 0.217910 avg, 0.001000 rate, 1.992041 seconds, 13208 images
1652: 0.053509, 0.201470 avg, 0.001000 rate, 2.116624 seconds, 13216 images
1653: 0.140086, 0.195332 avg, 0.001000 rate, 2.114669 seconds, 13224 images
1654: 0.156355, 0.191434 avg, 0.001000 rate, 2.117179 seconds, 13232 images
1655: 0.145617, 0.186852 avg, 0.001000 rate, 2.119808 seconds, 13240 images
1656: 0.115471, 0.179714 avg, 0.001000 rate, 2.118701 seconds, 13248 images
1657: 0.113484, 0.173091 avg, 0.001000 rate, 2.116576 seconds, 13256 images
1658: 0.185076, 0.174290 avg, 0.001000 rate, 2.119760 seconds, 13264 images
1659: 0.103630, 0.167224 avg, 0.001000 rate, 2.117589 seconds, 13272 images
1660: 0.096499, 0.160151 avg, 0.001000 rate, 2.118453 seconds, 13280 images
1661: 0.141436, 0.158280 avg, 0.001000 rate, 1.680381 seconds, 13288 images
1662: 0.099978, 0.152450 avg, 0.001000 rate, 1.790497 seconds, 13296 images
1663: 0.076613, 0.144866 avg, 0.001000 rate, 1.785806 seconds, 13304 images
1664: 0.154404, 0.145820 avg, 0.001000 rate, 1.789469 seconds, 13312 images
1665: 0.187553, 0.149993 avg, 0.001000 rate, 1.787747 seconds, 13320 images
1666: 0.214241, 0.156418 avg, 0.001000 rate, 1.785102 seconds, 13328 images
1667: 0.167572, 0.157533 avg, 0.001000 rate, 1.789252 seconds, 13336 images
1668: 0.125715, 0.154351 avg, 0.001000 rate, 1.788466 seconds, 13344 images
1669: 0.092403, 0.148157 avg, 0.001000 rate, 1.786074 seconds, 13352 images
1670: 0.202091, 0.153550 avg, 0.001000 rate, 1.788113 seconds, 13360 images
1671: 0.146504, 0.152846 avg, 0.001000 rate, 2.861650 seconds, 13368 images
1672: 0.152916, 0.152853 avg, 0.001000 rate, 3.040158 seconds, 13376 images
1673: 0.197454, 0.157313 avg, 0.001000 rate, 3.041386 seconds, 13384 images
1674: 0.192910, 0.160873 avg, 0.001000 rate, 3.039024 seconds, 13392 images
1675: 0.264522, 0.171238 avg, 0.001000 rate, 3.041718 seconds, 13400 images
1676: 0.269652, 0.181079 avg, 0.001000 rate, 3.034343 seconds, 13408 images
1677: 0.172302, 0.180201 avg, 0.001000 rate, 3.038556 seconds, 13416 images
1678: 0.165181, 0.178699 avg, 0.001000 rate, 3.043273 seconds, 13424 images
1679: 0.100044, 0.170834 avg, 0.001000 rate, 3.044577 seconds, 13432 images
1680: 0.293968, 0.183147 avg, 0.001000 rate, 3.033591 seconds, 13440 images
1681: 0.678691, 0.232702 avg, 0.001000 rate, 0.966202 seconds, 13448 images
1682: 0.299139, 0.239345 avg, 0.001000 rate, 1.034875 seconds, 13456 images
1683: 0.804010, 0.295812 avg, 0.001000 rate, 1.029189 seconds, 13464 images
1684: 0.213710, 0.287602 avg, 0.001000 rate, 1.033909 seconds, 13472 images
1685: 0.115111, 0.270353 avg, 0.001000 rate, 1.034982 seconds, 13480 images
1686: 0.199297, 0.263247 avg, 0.001000 rate, 1.028878 seconds, 13488 images
1687: 0.296118, 0.266534 avg, 0.001000 rate, 1.034438 seconds, 13496 images
1688: 0.167510, 0.256632 avg, 0.001000 rate, 1.033081 seconds, 13504 images
1689: 0.371244, 0.268093 avg, 0.001000 rate, 1.032243 seconds, 13512 images
1690: 0.231479, 0.264432 avg, 0.001000 rate, 1.032330 seconds, 13520 images
1691: 0.164357, 0.254424 avg, 0.001000 rate, 0.964240 seconds, 13528 images
1692: 0.273517, 0.256333 avg, 0.001000 rate, 1.030367 seconds, 13536 images
1693: 0.195385, 0.250239 avg, 0.001000 rate, 1.034105 seconds, 13544 images
1694: 0.355105, 0.260725 avg, 0.001000 rate, 1.030175 seconds, 13552 images
1695: 0.183740, 0.253027 avg, 0.001000 rate, 1.031892 seconds, 13560 images
1696: 0.225645, 0.250289 avg, 0.001000 rate, 1.034083 seconds, 13568 images
1697: 0.230752, 0.248335 avg, 0.001000 rate, 1.030360 seconds, 13576 images
1698: 0.215108, 0.245012 avg, 0.001000 rate, 1.034057 seconds, 13584 images
1699: 0.191679, 0.239679 avg, 0.001000 rate, 1.031957 seconds, 13592 images
1700: 0.163656, 0.232077 avg, 0.001000 rate, 1.030080 seconds, 13600 images
1701: 0.205824, 0.229451 avg, 0.001000 rate, 0.964956 seconds, 13608 images
1702: 0.394503, 0.245957 avg, 0.001000 rate, 1.031126 seconds, 13616 images
1703: 0.146568, 0.236018 avg, 0.001000 rate, 1.029323 seconds, 13624 images
